ID,SECTION,year,erosion_m_y,Lat,Long
153,2,1966,0.099,36.81410714,-121.7623566
154,2,1966,0.055,36.81443175,-121.7623376
155,2,1966,-0.085,36.81433205,-121.762688
156,3,1966,0.263,36.81271446,-121.7455952
157,3,1966,-0.057,36.81254171,-121.7461764
158,3,1966,0.282,36.81149917,-121.7462602
159,3,1966,0.219,36.81168033,-121.7470432
160,3,1966,0.044,36.81204343,-121.7469854
161,3,1966,0.08,36.81221455,-121.7479466
162,3,1966,0.034,36.81201744,-121.7490473
163,3,1966,-0.004,36.81150273,-121.7488629
164,3,1966,0.357,36.8116763,-121.7477923
165,3,1966,0.252,36.81110735,-121.7481542
166,3,1966,0,36.81116839,-121.747013
167,3,1966,0.201,36.81210307,-121.7455952
1,3,1966,0.187,36.81121323,-121.7557219
168,3,1966,0.077,36.81397284,-121.7462677
169,3,1966,0.021,36.81346116,-121.7475028
170,3,1966,0,36.81306069,-121.7483381
171,3,1966,-0.045,36.81288186,-121.7492938
172,3,1966,0.006,36.81274332,-121.7480953
173,3,1966,0.175,36.81225431,-121.7526861
174,3,1966,0.074,36.81185514,-121.7515802
175,3,1966,0.126,36.81169824,-121.7508338
176,3,1966,-0.14,36.81191038,-121.7522986
177,3,1966,0.245,36.81160434,-121.7531065
16,3,1966,0.1,36.81163942,-121.7539986
178,3,1966,-0.055,36.81458966,-121.7474681
179,3,1966,-0.111,36.80878619,-121.7471567
180,3,1966,-0.09,36.80914908,-121.7475691
181,3,1966,0.085,36.80932842,-121.7479257
182,3,1966,-0.092,36.80868203,-121.7475123
63,4,1966,0.255,36.8347101,-121.7434821
64,4,1966,-0.076,36.83397942,-121.7446572
80,4,1966,0.081,36.83361613,-121.745365
81,4,1966,0.271,36.83306563,-121.7457449
82,4,1966,-0.075,36.83266718,-121.744713
83,4,1966,0.07,36.83216704,-121.7453442
84,4,1966,-0.077,36.83177846,-121.744683
85,4,1966,-0.124,36.83167382,-121.7439663
86,4,1966,-0.208,36.83149819,-121.7452439
87,4,1966,-0.125,36.83110385,-121.7453256
88,4,1966,-0.569,36.83133831,-121.745914
89,4,1966,-0.07,36.83077856,-121.7459825
90,4,1966,-0.033,36.83070186,-121.7454942
91,4,1966,-0.111,36.83011545,-121.7452961
98,4,1966,0.28,36.82729572,-121.7456701
99,4,1966,-0.084,36.82765792,-121.745774
100,4,1966,0.265,36.82732737,-121.7463883
101,4,1966,0.136,36.82743448,-121.7474147
102,4,1966,0.068,36.8271254,-121.7470204
103,4,1966,-0.014,36.82686464,-121.747404
104,4,1966,0.03,36.82621211,-121.7479237
105,4,1966,0.031,36.82702389,-121.7457644
106,4,1966,0.087,36.81965301,-121.7468374
107,4,1966,-0.05,36.82017007,-121.7468406
108,4,1966,-0.1,36.81949459,-121.7472745
109,4,1966,-0.124,36.81985929,-121.7478479
110,4,1966,-0.026,36.81966398,-121.7483204
111,4,1966,-0.075,36.82024019,-121.7490757
112,4,1966,0.024,36.81944119,-121.7479532
113,4,1966,-0.05,36.82353327,-121.7462273
114,4,1966,0.145,36.82456061,-121.7460916
115,4,1966,-0.071,36.82517301,-121.7462095
116,4,1966,-0.011,36.82585277,-121.7462132
117,4,1966,-0.025,36.82442153,-121.7467558
118,4,1966,0.095,36.82463115,-121.7479761
119,4,1966,0.215,36.82391255,-121.7482474
120,4,1966,0.075,36.82432887,-121.7474396
65,5,1966,0.023,36.83479598,-121.7453448
66,5,1966,0.67,36.83514278,-121.745924
67,5,1966,-0.111,36.83600358,-121.746467
68,5,1966,0.035,36.83656695,-121.7470778
69,5,1966,0.111,36.8371045,-121.7469785
70,5,1966,0.025,36.83718051,-121.7472851
71,5,1966,-0.033,36.83752676,-121.7469897
72,5,1966,-0.152,36.83679217,-121.7482838
73,5,1966,-0.02,36.83706391,-121.7489022
74,5,1966,0.192,36.83637011,-121.7482883
75,5,1966,0.142,36.83576894,-121.7473263
76,5,1966,0.357,36.83636181,-121.7479194
77,5,1966,-0.019,36.8353034,-121.747051
78,5,1966,0.024,36.83506496,-121.7464911
79,5,1966,0.046,36.83402782,-121.746116
26,5,1966,0.113,36.83992888,-121.7502933
27,5,1966,-0.066,36.8391934,-121.750784
28,5,1966,0.068,36.83878799,-121.750899
31,5,1966,0.148,36.83824439,-121.7503026
33,5,1966,-0.019,36.83839357,-121.7492974
34,5,1966,0.018,36.83891875,-121.7495238
35,5,1966,-0.054,36.8390825,-121.7492139
36,5,1966,-0.027,36.83947586,-121.749334
37,5,1966,-0.054,36.83974917,-121.7490856
92,5,1966,0.02,36.83778468,-121.7434941
93,5,1966,0,36.83795899,-121.7439868
94,5,1966,0.031,36.83642898,-121.7433521
95,5,1966,-0.023,36.83630975,-121.7438392
96,5,1966,-0.005,36.83923308,-121.7460149
10,0,1971,0.326,36.81728141,-121.7445638
11,0,1971,0.492,36.82080162,-121.742864
12,0,1971,-0.156,36.82296128,-121.7419457
13,0,1971,0.262,36.83555707,-121.7402948
14,0,1971,0.05,36.83589898,-121.7399257
17,0,1971,0.538,36.81597393,-121.7444804
18,0,1971,0.104,36.81644803,-121.7442057
19,0,1971,0.028,36.81376763,-121.7666757
20,0,1971,-0.346,36.81269449,-121.7666855
15,0,1971,-0.262,36.84301192,-121.752426
21,0,1971,-0.22,36.84855875,-121.7572213
22,0,1971,0.13,36.84834837,-121.7559189
23,0,1971,0.118,36.85093509,-121.758113
24,0,1971,0.108,36.85231706,-121.7577792
25,0,1971,0.07,36.85369503,-121.7580746
121,2,1971,0.184,36.8171196,-121.7497502
97,2,1971,0.066,36.81760162,-121.7496608
122,2,1971,0.296,36.81701175,-121.7508347
123,2,1971,0.374,36.81757629,-121.7517896
124,2,1971,-0.098,36.8179078,-121.7532674
125,2,1971,-0.182,36.81762098,-121.7537764
126,2,1971,-0.168,36.81776695,-121.7546194
127,2,1971,0.014,36.81761165,-121.7551633
128,2,1971,0.248,36.81740884,-121.7562938
129,2,1971,0.072,36.8171728,-121.7576696
130,2,1971,-0.08,36.81736929,-121.7587862
131,2,1971,0.25,36.8177862,-121.7598844
132,2,1971,0.086,36.81686993,-121.7589277
133,2,1971,0,36.81612644,-121.7596739
134,2,1971,0.412,36.81608479,-121.759111
135,2,1971,0.07,36.81577263,-121.7589084
136,2,1971,-0.024,36.81613798,-121.7584946
137,2,1971,0.258,36.81664578,-121.7568772
138,2,1971,0.178,36.81630713,-121.7564229
139,2,1971,0.05,36.81642827,-121.7554643
140,2,1971,0.016,36.81745076,-121.7528966
141,2,1971,-0.062,36.8170767,-121.7536146
142,2,1971,0.33,36.81643864,-121.7530391
143,2,1971,0,36.81578796,-121.7541027
144,2,1971,-0.112,36.81476694,-121.760978
145,2,1971,0.16,36.81585758,-121.7613229
146,2,1971,0.102,36.81654637,-121.7609003
147,2,1971,0.044,36.81637902,-121.7614713
148,2,1971,0.094,36.81521985,-121.7613528
149,2,1971,0.196,36.81791189,-121.7656597
150,2,1971,0.136,36.81827917,-121.7654827
151,2,1971,0.44,36.81864959,-121.7668151
152,2,1971,0.214,36.81821597,-121.7666275
153,2,1971,0.05,36.81410714,-121.7623566
154,2,1971,0.07,36.81443175,-121.7623376
155,2,1971,0.108,36.81433205,-121.762688
156,3,1971,0.24,36.81271446,-121.7455952
157,3,1971,0.186,36.81254171,-121.7461764
158,3,1971,0.004,36.81149917,-121.7462602
159,3,1971,0.088,36.81168033,-121.7470432
160,3,1971,-0.148,36.81204343,-121.7469854
161,3,1971,0.106,36.81221455,-121.7479466
162,3,1971,0.46,36.81201744,-121.7490473
163,3,1971,0.276,36.81150273,-121.7488629
164,3,1971,0.314,36.8116763,-121.7477923
165,3,1971,0.37,36.81110735,-121.7481542
166,3,1971,0.12,36.81116839,-121.747013
167,3,1971,0.072,36.81210307,-121.7455952
1,3,1971,0.004,36.81121323,-121.7557219
168,3,1971,0.204,36.81397284,-121.7462677
169,3,1971,0.304,36.81346116,-121.7475028
170,3,1971,0.112,36.81306069,-121.7483381
171,3,1971,0.124,36.81288186,-121.7492938
172,3,1971,0.032,36.81274332,-121.7480953
173,3,1971,0.502,36.81225431,-121.7526861
174,3,1971,0.358,36.81185514,-121.7515802
175,3,1971,0.048,36.81169824,-121.7508338
176,3,1971,0.09,36.81191038,-121.7522986
177,3,1971,0.44,36.81160434,-121.7531065
16,3,1971,0.39,36.81163942,-121.7539986
178,3,1971,0.154,36.81458966,-121.7474681
179,3,1971,0.288,36.80878619,-121.7471567
180,3,1971,0.14,36.80914908,-121.7475691
181,3,1971,0.046,36.80932842,-121.7479257
182,3,1971,0.048,36.80868203,-121.7475123
63,4,1971,0.454,36.8347101,-121.7434821
64,4,1971,0.208,36.83397942,-121.7446572
80,4,1971,-0.138,36.83361613,-121.745365
81,4,1971,0.12,36.83306563,-121.7457449
82,4,1971,-0.036,36.83266718,-121.744713
83,4,1971,0.14,36.83216704,-121.7453442
84,4,1971,0.038,36.83177846,-121.744683
85,4,1971,0.124,36.83167382,-121.7439663
86,4,1971,0.064,36.83149819,-121.7452439
87,4,1971,0.13,36.83110385,-121.7453256
88,4,1971,0.506,36.83133831,-121.745914
89,4,1971,0.366,36.83077856,-121.7459825
90,4,1971,0.268,36.83070186,-121.7454942
91,4,1971,0.042,36.83011545,-121.7452961
98,4,1971,0.186,36.82729572,-121.7456701
99,4,1971,0.41,36.82765792,-121.745774
100,4,1971,0.086,36.82732737,-121.7463883
101,4,1971,0.042,36.82743448,-121.7474147
102,4,1971,0.222,36.8271254,-121.7470204
103,4,1971,0.222,36.82686464,-121.747404
104,4,1971,-0.096,36.82621211,-121.7479237
105,4,1971,0.048,36.82702389,-121.7457644
106,4,1971,0.092,36.81965301,-121.7468374
107,4,1971,-0.05,36.82017007,-121.7468406
108,4,1971,0.112,36.81949459,-121.7472745
109,4,1971,0.026,36.81985929,-121.7478479
110,4,1971,0.152,36.81966398,-121.7483204
111,4,1971,0.102,36.82024019,-121.7490757
112,4,1971,-0.006,36.81944119,-121.7479532
113,4,1971,0.134,36.82353327,-121.7462273
114,4,1971,0.158,36.82456061,-121.7460916
115,4,1971,0.092,36.82517301,-121.7462095
116,4,1971,0.278,36.82585277,-121.7462132
117,4,1971,0.352,36.82442153,-121.7467558
118,4,1971,0.126,36.82463115,-121.7479761
119,4,1971,-0.276,36.82391255,-121.7482474
120,4,1971,0.06,36.82432887,-121.7474396
65,5,1971,0.27,36.83479598,-121.7453448
66,5,1971,0.184,36.83514278,-121.745924
67,5,1971,-0.076,36.83600358,-121.746467
68,5,1971,-0.118,36.83656695,-121.7470778
69,5,1971,-0.11,36.8371045,-121.7469785
70,5,1971,0.602,36.83718051,-121.7472851
71,5,1971,-0.09,36.83752676,-121.7469897
72,5,1971,0.294,36.83679217,-121.7482838
73,5,1971,-0.07,36.83706391,-121.7489022
74,5,1971,-0.268,36.83637011,-121.7482883
75,5,1971,0.194,36.83576894,-121.7473263
76,5,1971,0.03,36.83636181,-121.7479194
77,5,1971,0.144,36.8353034,-121.747051
78,5,1971,0.198,36.83506496,-121.7464911
79,5,1971,0.034,36.83402782,-121.746116
26,5,1971,0.19,36.83992888,-121.7502933
27,5,1971,0.226,36.8391934,-121.750784
28,5,1971,0.06,36.83878799,-121.750899
31,5,1971,-0.066,36.83824439,-121.7503026
33,5,1971,0.216,36.83839357,-121.7492974
34,5,1971,0.034,36.83891875,-121.7495238
35,5,1971,-0.134,36.8390825,-121.7492139
36,5,1971,0.124,36.83947586,-121.749334
37,5,1971,0.046,36.83974917,-121.7490856
92,5,1971,0.21,36.83778468,-121.7434941
93,5,1971,-0.038,36.83795899,-121.7439868
94,5,1971,0.08,36.83642898,-121.7433521
95,5,1971,0.09,36.83630975,-121.7438392
96,5,1971,0,36.83923308,-121.7460149
10,0,1976,-0.1,36.81728141,-121.7445638
11,0,1976,0.068,36.82080162,-121.742864
12,0,1976,0.804,36.82296128,-121.7419457
13,0,1976,0.402,36.83555707,-121.7402948
14,0,1976,0.374,36.83589898,-121.7399257
17,0,1976,-0.164,36.81597393,-121.7444804
18,0,1976,0.06,36.81644803,-121.7442057
19,0,1976,0.19,36.81376763,-121.7666757
20,0,1976,0.06,36.81269449,-121.7666855
15,0,1976,0.536,36.84301192,-121.752426
21,0,1976,0.802,36.84855875,-121.7572213
22,0,1976,0.07,36.84834837,-121.7559189
23,0,1976,0.178,36.85093509,-121.758113
24,0,1976,0.356,36.85231706,-121.7577792
25,0,1976,-0.068,36.85369503,-121.7580746
121,2,1976,0.066,36.8171196,-121.7497502
97,2,1976,0.078,36.81760162,-121.7496608
122,2,1976,0.32,36.81701175,-121.7508347
123,2,1976,-0.006,36.81757629,-121.7517896
124,2,1976,0.096,36.8179078,-121.7532674
125,2,1976,0.196,36.81762098,-121.7537764
126,2,1976,-0.038,36.81776695,-121.7546194
127,2,1976,0.024,36.81761165,-121.7551633
128,2,1976,-0.218,36.81740884,-121.7562938
129,2,1976,-0.104,36.8171728,-121.7576696
130,2,1976,-0.004,36.81736929,-121.7587862
131,2,1976,-0.456,36.8177862,-121.7598844
132,2,1976,0.158,36.81686993,-121.7589277
133,2,1976,0.114,36.81612644,-121.7596739
134,2,1976,-0.28,36.81608479,-121.759111
135,2,1976,0.138,36.81577263,-121.7589084
136,2,1976,0.334,36.81613798,-121.7584946
137,2,1976,0.098,36.81664578,-121.7568772
138,2,1976,0.036,36.81630713,-121.7564229
139,2,1976,-0.002,36.81642827,-121.7554643
140,2,1976,-0.01,36.81745076,-121.7528966
141,2,1976,0.112,36.8170767,-121.7536146
142,2,1976,0.204,36.81643864,-121.7530391
143,2,1976,0.254,36.81578796,-121.7541027
144,2,1976,0.312,36.81476694,-121.760978
145,2,1976,-0.052,36.81585758,-121.7613229
146,2,1976,-0.04,36.81654637,-121.7609003
147,2,1976,0.316,36.81637902,-121.7614713
148,2,1976,0.086,36.81521985,-121.7613528
149,2,1976,-0.218,36.81791189,-121.7656597
150,2,1976,-0.2,36.81827917,-121.7654827
151,2,1976,-0.752,36.81864959,-121.7668151
152,2,1976,-0.18,36.81821597,-121.7666275
153,2,1976,0.164,36.81410714,-121.7623566
154,2,1976,0.076,36.81443175,-121.7623376
155,2,1976,0.002,36.81433205,-121.762688
156,3,1976,-0.244,36.81271446,-121.7455952
157,3,1976,-0.272,36.81254171,-121.7461764
158,3,1976,0.014,36.81149917,-121.7462602
159,3,1976,0.21,36.81168033,-121.7470432
160,3,1976,0.242,36.81204343,-121.7469854
161,3,1976,-0.02,36.81221455,-121.7479466
162,3,1976,-0.236,36.81201744,-121.7490473
163,3,1976,0.088,36.81150273,-121.7488629
164,3,1976,-0.11,36.8116763,-121.7477923
165,3,1976,0.294,36.81110735,-121.7481542
166,3,1976,-0.018,36.81116839,-121.747013
167,3,1976,-0.106,36.81210307,-121.7455952
1,3,1976,0.64,36.81121323,-121.7557219
168,3,1976,0.118,36.81397284,-121.7462677
169,3,1976,-0.25,36.81346116,-121.7475028
170,3,1976,-0.178,36.81306069,-121.7483381
171,3,1976,-0.01,36.81288186,-121.7492938
172,3,1976,0.026,36.81274332,-121.7480953
173,3,1976,0.142,36.81225431,-121.7526861
174,3,1976,-0.124,36.81185514,-121.7515802
175,3,1976,-0.096,36.81169824,-121.7508338
176,3,1976,-0.046,36.81191038,-121.7522986
177,3,1976,-0.278,36.81160434,-121.7531065
16,3,1976,0.044,36.81163942,-121.7539986
178,3,1976,0.182,36.81458966,-121.7474681
179,3,1976,-0.108,36.80878619,-121.7471567
180,3,1976,-0.096,36.80914908,-121.7475691
181,3,1976,0.004,36.80932842,-121.7479257
182,3,1976,0.16,36.80868203,-121.7475123
63,4,1976,0.248,36.8347101,-121.7434821
64,4,1976,0.264,36.83397942,-121.7446572
80,4,1976,0.194,36.83361613,-121.745365
81,4,1976,-0.028,36.83306563,-121.7457449
82,4,1976,-0.032,36.83266718,-121.744713
83,4,1976,-0.274,36.83216704,-121.7453442
84,4,1976,0.306,36.83177846,-121.744683
85,4,1976,0.002,36.83167382,-121.7439663
86,4,1976,0.356,36.83149819,-121.7452439
87,4,1976,0.11,36.83110385,-121.7453256
88,4,1976,0.172,36.83133831,-121.745914
89,4,1976,0.066,36.83077856,-121.7459825
90,4,1976,-0.09,36.83070186,-121.7454942
91,4,1976,0.114,36.83011545,-121.7452961
98,4,1976,0.156,36.82729572,-121.7456701
99,4,1976,-0.094,36.82765792,-121.745774
100,4,1976,0.174,36.82732737,-121.7463883
101,4,1976,0.382,36.82743448,-121.7474147
102,4,1976,0.342,36.8271254,-121.7470204
103,4,1976,0.016,36.82686464,-121.747404
104,4,1976,0.404,36.82621211,-121.7479237
105,4,1976,0.31,36.82702389,-121.7457644
106,4,1976,0.17,36.81965301,-121.7468374
107,4,1976,0.41,36.82017007,-121.7468406
108,4,1976,0.41,36.81949459,-121.7472745
109,4,1976,0.044,36.81985929,-121.7478479
110,4,1976,-0.2,36.81966398,-121.7483204
111,4,1976,0.102,36.82024019,-121.7490757
112,4,1976,0.152,36.81944119,-121.7479532
113,4,1976,-0.138,36.82353327,-121.7462273
114,4,1976,0.26,36.82456061,-121.7460916
115,4,1976,0.152,36.82517301,-121.7462095
116,4,1976,-0.144,36.82585277,-121.7462132
117,4,1976,0.002,36.82442153,-121.7467558
118,4,1976,0.32,36.82463115,-121.7479761
119,4,1976,0.502,36.82391255,-121.7482474
120,4,1976,-0.104,36.82432887,-121.7474396
65,5,1976,-0.068,36.83479598,-121.7453448
66,5,1976,-0.138,36.83514278,-121.745924
67,5,1976,0.258,36.83600358,-121.746467
68,5,1976,0.506,36.83656695,-121.7470778
69,5,1976,0.398,36.8371045,-121.7469785
70,5,1976,-0.198,36.83718051,-121.7472851
71,5,1976,0.43,36.83752676,-121.7469897
72,5,1976,0.308,36.83679217,-121.7482838
73,5,1976,0.216,36.83706391,-121.7489022
74,5,1976,0.076,36.83637011,-121.7482883
75,5,1976,0.29,36.83576894,-121.7473263
76,5,1976,0.27,36.83636181,-121.7479194
77,5,1976,-0.028,36.8353034,-121.747051
78,5,1976,0.272,36.83506496,-121.7464911
79,5,1976,0.156,36.83402782,-121.746116
26,5,1976,0.316,36.83992888,-121.7502933
27,5,1976,-0.136,36.8391934,-121.750784
28,5,1976,0.048,36.83878799,-121.750899
31,5,1976,0.256,36.83824439,-121.7503026
33,5,1976,0.104,36.83839357,-121.7492974
34,5,1976,0.504,36.83891875,-121.7495238
35,5,1976,0.432,36.8390825,-121.7492139
36,5,1976,0.24,36.83947586,-121.749334
37,5,1976,0.356,36.83974917,-121.7490856
92,5,1976,0.146,36.83778468,-121.7434941
93,5,1976,0.392,36.83795899,-121.7439868
94,5,1976,0.396,36.83642898,-121.7433521
95,5,1976,0.208,36.83630975,-121.7438392
96,5,1976,0.208,36.83923308,-121.7460149
10,0,1980,0.71,36.81728141,-121.7445638
11,0,1980,-0.1,36.82080162,-121.742864
12,0,1980,-0.8925,36.82296128,-121.7419457
13,0,1980,-0.1975,36.83555707,-121.7402948
14,0,1980,0,36.83589898,-121.7399257
17,0,1980,0.0625,36.81597393,-121.7444804
18,0,1980,0.0625,36.81644803,-121.7442057
19,0,1980,1.385,36.81376763,-121.7666757
20,0,1980,1.8825,36.81269449,-121.7666855
15,0,1980,-0.0025,36.84301192,-121.752426
21,0,1980,0.065,36.84855875,-121.7572213
22,0,1980,0.29,36.84834837,-121.7559189
23,0,1980,-0.0325,36.85093509,-121.758113
24,0,1980,0.1725,36.85231706,-121.7577792
25,0,1980,0.1425,36.85369503,-121.7580746
121,2,1980,0.4275,36.8171196,-121.7497502
97,2,1980,-0.0775,36.81760162,-121.7496608
122,2,1980,-0.1175,36.81701175,-121.7508347
123,2,1980,0.1675,36.81757629,-121.7517896
124,2,1980,0.08,36.8179078,-121.7532674
125,2,1980,0.13,36.81762098,-121.7537764
126,2,1980,-0.01,36.81776695,-121.7546194
127,2,1980,-0.1925,36.81761165,-121.7551633
128,2,1980,0.2875,36.81740884,-121.7562938
129,2,1980,0.2075,36.8171728,-121.7576696
130,2,1980,0.05,36.81736929,-121.7587862
131,2,1980,0.305,36.8177862,-121.7598844
132,2,1980,0.1675,36.81686993,-121.7589277
133,2,1980,-0.1,36.81612644,-121.7596739
134,2,1980,0,36.81608479,-121.759111
135,2,1980,-0.1175,36.81577263,-121.7589084
136,2,1980,-0.22,36.81613798,-121.7584946
137,2,1980,0.2225,36.81664578,-121.7568772
138,2,1980,-0.1275,36.81630713,-121.7564229
139,2,1980,-0.0575,36.81642827,-121.7554643
140,2,1980,0.1325,36.81745076,-121.7528966
141,2,1980,-0.06,36.8170767,-121.7536146
142,2,1980,-0.22,36.81643864,-121.7530391
143,2,1980,-0.125,36.81578796,-121.7541027
144,2,1980,0.1875,36.81476694,-121.760978
145,2,1980,0.1325,36.81585758,-121.7613229
146,2,1980,0.055,36.81654637,-121.7609003
147,2,1980,-0.1775,36.81637902,-121.7614713
148,2,1980,0.0475,36.81521985,-121.7613528
149,2,1980,-0.265,36.81791189,-121.7656597
150,2,1980,0.2375,36.81827917,-121.7654827
151,2,1980,1.0075,36.81864959,-121.7668151
152,2,1980,0.79,36.81821597,-121.7666275
153,2,1980,-0.0825,36.81410714,-121.7623566
154,2,1980,-0.125,36.81443175,-121.7623376
155,2,1980,-0.015,36.81433205,-121.762688
156,3,1980,-1.525,36.81271446,-121.7455952
157,3,1980,0.4,36.81254171,-121.7461764
158,3,1980,0.3475,36.81149917,-121.7462602
159,3,1980,0.2875,36.81168033,-121.7470432
160,3,1980,0,36.81204343,-121.7469854
161,3,1980,0.01,36.81221455,-121.7479466
162,3,1980,0.3075,36.81201744,-121.7490473
163,3,1980,-0.01,36.81150273,-121.7488629
164,3,1980,0.33,36.8116763,-121.7477923
165,3,1980,0.0375,36.81110735,-121.7481542
166,3,1980,0.2025,36.81116839,-121.747013
167,3,1980,0.1975,36.81210307,-121.7455952
1,3,1980,-0.1175,36.81121323,-121.7557219
168,3,1980,-0.22,36.81397284,-121.7462677
169,3,1980,0.3275,36.81346116,-121.7475028
170,3,1980,0.1225,36.81306069,-121.7483381
171,3,1980,0.0775,36.81288186,-121.7492938
172,3,1980,0.14,36.81274332,-121.7480953
173,3,1980,0.1225,36.81225431,-121.7526861
174,3,1980,0.5825,36.81185514,-121.7515802
175,3,1980,1.1925,36.81169824,-121.7508338
176,3,1980,0.165,36.81191038,-121.7522986
177,3,1980,0.17,36.81160434,-121.7531065
16,3,1980,-0.445,36.81163942,-121.7539986
178,3,1980,0.045,36.81458966,-121.7474681
179,3,1980,0.0425,36.80878619,-121.7471567
180,3,1980,0.0575,36.80914908,-121.7475691
181,3,1980,0.0625,36.80932842,-121.7479257
182,3,1980,-0.0775,36.80868203,-121.7475123
63,4,1980,0.2275,36.8347101,-121.7434821
64,4,1980,0.0625,36.83397942,-121.7446572
80,4,1980,0.235,36.83361613,-121.745365
81,4,1980,-0.0725,36.83306563,-121.7457449
82,4,1980,0.525,36.83266718,-121.744713
83,4,1980,0.4875,36.83216704,-121.7453442
84,4,1980,-0.14,36.83177846,-121.744683
85,4,1980,0.055,36.83167382,-121.7439663
86,4,1980,0.225,36.83149819,-121.7452439
87,4,1980,0.06,36.83110385,-121.7453256
88,4,1980,-0.4875,36.83133831,-121.745914
89,4,1980,-0.41,36.83077856,-121.7459825
90,4,1980,0.0875,36.83070186,-121.7454942
91,4,1980,-0.085,36.83011545,-121.7452961
98,4,1980,0.18,36.82729572,-121.7456701
99,4,1980,0.255,36.82765792,-121.745774
100,4,1980,0.43,36.82732737,-121.7463883
101,4,1980,0.005,36.82743448,-121.7474147
102,4,1980,0.085,36.8271254,-121.7470204
103,4,1980,-0.2375,36.82686464,-121.747404
104,4,1980,-0.045,36.82621211,-121.7479237
105,4,1980,-0.445,36.82702389,-121.7457644
106,4,1980,0.025,36.81965301,-121.7468374
107,4,1980,-0.005,36.82017007,-121.7468406
108,4,1980,0.0925,36.81949459,-121.7472745
109,4,1980,0.195,36.81985929,-121.7478479
110,4,1980,0.3775,36.81966398,-121.7483204
111,4,1980,0.8475,36.82024019,-121.7490757
112,4,1980,-0.0625,36.81944119,-121.7479532
113,4,1980,0.27,36.82353327,-121.7462273
114,4,1980,-0.0175,36.82456061,-121.7460916
115,4,1980,0.265,36.82517301,-121.7462095
116,4,1980,-0.165,36.82585277,-121.7462132
117,4,1980,0.0675,36.82442153,-121.7467558
118,4,1980,-0.07,36.82463115,-121.7479761
119,4,1980,-0.0125,36.82391255,-121.7482474
120,4,1980,0,36.82432887,-121.7474396
65,5,1980,-0.12,36.83479598,-121.7453448
66,5,1980,0.4875,36.83514278,-121.745924
67,5,1980,0,36.83600358,-121.746467
68,5,1980,0.185,36.83656695,-121.7470778
69,5,1980,0.145,36.8371045,-121.7469785
70,5,1980,0.19,36.83718051,-121.7472851
71,5,1980,0.3525,36.83752676,-121.7469897
72,5,1980,-0.1925,36.83679217,-121.7482838
73,5,1980,0.13,36.83706391,-121.7489022
74,5,1980,0.5775,36.83637011,-121.7482883
75,5,1980,0.4825,36.83576894,-121.7473263
76,5,1980,0.31,36.83636181,-121.7479194
77,5,1980,0.5725,36.8353034,-121.747051
78,5,1980,0.01,36.83506496,-121.7464911
79,5,1980,0.44,36.83402782,-121.746116
26,5,1980,0.0775,36.83992888,-121.7502933
27,5,1980,0.3725,36.8391934,-121.750784
28,5,1980,-0.075,36.83878799,-121.750899
31,5,1980,0.0875,36.83824439,-121.7503026
33,5,1980,0.1975,36.83839357,-121.7492974
34,5,1980,0.185,36.83891875,-121.7495238
35,5,1980,0,36.8390825,-121.7492139
36,5,1980,-0.2425,36.83947586,-121.749334
37,5,1980,-0.1275,36.83974917,-121.7490856
